TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE
IDI_Clean_202303,acc_clean,claims,acc_cla_accident_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_accident_in_nz_ind,char
IDI_Clean_202303,acc_clean,claims,acc_cla_accident_region_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_accident_ta_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_accredited_employer_ind,char
IDI_Clean_202303,acc_clean,claims,acc_cla_activity_prior_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_age_at_accident_nbr,int
IDI_Clean_202303,acc_clean,claims,acc_cla_assault_flag,smallint
IDI_Clean_202303,acc_clean,claims,acc_cla_at_work_ind,char
IDI_Clean_202303,acc_clean,claims,acc_cla_case_management_end_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_cause_desc,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_classification_unit_code,int
IDI_Clean_202303,acc_clean,claims,acc_cla_classification_unit_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_client_earner_stat_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_contact_desc,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_decision_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_decision_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_distinct_wc_periods,smallint
IDI_Clean_202303,acc_clean,claims,acc_cla_external_agency_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_fatal_ind,char
IDI_Clean_202303,acc_clean,claims,acc_cla_financial_end_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_first_incapacity_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_first_incapacity_days,int
IDI_Clean_202303,acc_clean,claims,acc_cla_first_incapacity_type,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_first_med_payment_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_first_wc_payment_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_fund_account_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_grad_process_claim_ind,char
IDI_Clean_202303,acc_clean,claims,acc_cla_icd10_code,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_icd9_code,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_industry_code,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_industry_desc_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_last_entitlement_pd_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_last_med_payment_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_last_wc_payment_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_life_time_est_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_life_time_est_year_nbr,smallint
IDI_Clean_202303,acc_clean,claims,acc_cla_life_time_estimate_amt,decimal
IDI_Clean_202303,acc_clean,claims,acc_cla_life_time_future_est_amt,decimal
IDI_Clean_202303,acc_clean,claims,acc_cla_lodgement_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_lodgement_prov_hospital,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_lodgement_provider,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_lodgement_provider_dhb,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_multiple_injury_ind,char
IDI_Clean_202303,acc_clean,claims,acc_cla_occupation_level_1_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_occupation_level_5_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_prim_injur_body_side_txt,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_primary_injury_site_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_primary_road_agency_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_primry_diagnos_grp_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_read_code,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_read_code_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_registration_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_road_accident_ind,char
IDI_Clean_202303,acc_clean,claims,acc_cla_scene_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_secondary_rd_agency_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_sensitive_claim_ind,char
IDI_Clean_202303,acc_clean,claims,acc_cla_serious_injury_ind,char
IDI_Clean_202303,acc_clean,claims,acc_cla_seriousinjuryprofile,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_sport_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_tot_entitlement_pd_amt,decimal
IDI_Clean_202303,acc_clean,claims,acc_cla_tot_med_fee_paid_amt,decimal
IDI_Clean_202303,acc_clean,claims,acc_cla_weekly_comp_days_nbr,int
IDI_Clean_202303,acc_clean,claims,acc_cla_wil_self_infl_ind_date,date
IDI_Clean_202303,acc_clean,claims,acc_cla_wil_self_infl_stat_text,varchar
IDI_Clean_202303,acc_clean,claims,acc_cla_work_type_text,varchar
IDI_Clean_202303,acc_clean,claims,snz_acc_claim_form_45_uid,int
IDI_Clean_202303,acc_clean,claims,snz_acc_claim_uid,int
IDI_Clean_202303,acc_clean,claims,snz_acc_uid,int
IDI_Clean_202303,acc_clean,claims,snz_uid,int
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_accident_calendar_year_nbr,smallint
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_accident_date,date
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_accident_in_NZ_ind,char
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_accident_region_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_accident_ta_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_accredited_employer_ind,char
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_activity_prior_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_age_at_accident_nbr,smallint
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_at_work_ind,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_birth_month_nbr,tinyint
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_birth_year_nbr,smallint
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_claim_costs_to_date_ex_gst_amt,decimal
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_classification_unit_code,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_classification_unit_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_client_earner_status_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_decision_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_employee_ird_invalid_ind,bit
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_entitlement_claim_ind,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ethnic_grp1_snz_ind,bit
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ethnic_grp2_snz_ind,bit
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ethnic_grp3_snz_ind,bit
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ethnic_grp4_snz_ind,bit
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ethnic_grp5_snz_ind,bit
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ethnic_grp6_snz_ind,bit
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ethnic1_snz_code,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ethnic1_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ethnic2_snz_code,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ethnic2_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ethnic3_snz_code,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ethnic3_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_external_agency_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_fatal_ind,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_fund_account_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_gradual_process_ind,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ICD10_code,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ICD9_code,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_industry_code,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_industry_desc_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_injury_cause_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_injury_contact_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_lodgement_date,date
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_meshblock_code,char
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_meshblock_imputed_ind,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_occupation_level1_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_occupation_level5_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_primary_diagnosis_group_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_primary_diagnosis_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_primary_injury_body_side_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_primary_injury_site_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_prioritised_ethnic_snz_code,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_prioritised_ethnic_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_read_code,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_read_code_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_region_code,char
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_registration_date,date
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_road_accident_ind,char
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_road_agency_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_scene_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_secondary_road_agency_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_sex_snz_code,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_ta_code,char
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_tot_med_fee_paid_amt,decimal
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_tot_weekly_comp_paid_amt,decimal
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_weekly_comp_days_nbr,smallint
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_wilful_self_inflicted_ind_date,date
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_wilful_self_inflicted_status_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_work_related_ind,char
IDI_Clean_202303,acc_clean,claims_historic,acc_cla_work_type_text,varchar
IDI_Clean_202303,acc_clean,claims_historic,snz_acc_claim_form_45_uid,int
IDI_Clean_202303,acc_clean,claims_historic,snz_acc_claim_uid,int
IDI_Clean_202303,acc_clean,claims_historic,snz_acc_nhi_uid,int
IDI_Clean_202303,acc_clean,claims_historic,snz_acc_uid,int
IDI_Clean_202303,acc_clean,claims_historic,snz_employee_ird_uid,int
IDI_Clean_202303,acc_clean,claims_historic,snz_idi_address_register_uid,int
IDI_Clean_202303,acc_clean,claims_historic,snz_uid,int
IDI_Clean_202303,acc_clean,clients,acc_cli_birth_month_nbr,tinyint
IDI_Clean_202303,acc_clean,clients,acc_cli_birth_year_nbr,smallint
IDI_Clean_202303,acc_clean,clients,acc_cli_ethnic_grp1_snz_ind,bit
IDI_Clean_202303,acc_clean,clients,acc_cli_ethnic_grp2_snz_ind,bit
IDI_Clean_202303,acc_clean,clients,acc_cli_ethnic_grp3_snz_ind,bit
IDI_Clean_202303,acc_clean,clients,acc_cli_ethnic_grp4_snz_ind,bit
IDI_Clean_202303,acc_clean,clients,acc_cli_ethnic_grp5_snz_ind,bit
IDI_Clean_202303,acc_clean,clients,acc_cli_ethnic_grp6_snz_ind,bit
IDI_Clean_202303,acc_clean,clients,acc_cli_ethnic1_snz_code,varchar
IDI_Clean_202303,acc_clean,clients,acc_cli_ethnic1_text,varchar
IDI_Clean_202303,acc_clean,clients,acc_cli_ethnic2_snz_code,varchar
IDI_Clean_202303,acc_clean,clients,acc_cli_ethnic2_text,varchar
IDI_Clean_202303,acc_clean,clients,acc_cli_ethnic3_snz_code,varchar
IDI_Clean_202303,acc_clean,clients,acc_cli_ethnic3_text,varchar
IDI_Clean_202303,acc_clean,clients,acc_cli_meshblock_code,char
IDI_Clean_202303,acc_clean,clients,acc_cli_meshblock_imputed_ind,varchar
IDI_Clean_202303,acc_clean,clients,acc_cli_prioritised_ethnic_snz_code,varchar
IDI_Clean_202303,acc_clean,clients,acc_cli_prioritised_ethnic_text,varchar
IDI_Clean_202303,acc_clean,clients,acc_cli_region_code,char
IDI_Clean_202303,acc_clean,clients,acc_cli_sex_snz_code,varchar
IDI_Clean_202303,acc_clean,clients,acc_cli_ta_code,char
IDI_Clean_202303,acc_clean,clients,snz_acc_nhi_uid,int
IDI_Clean_202303,acc_clean,clients,snz_acc_uid,int
IDI_Clean_202303,acc_clean,clients,snz_address_register_id,int
IDI_Clean_202303,acc_clean,clients,snz_employee_ird_uid,int
IDI_Clean_202303,acc_clean,clients,snz_idi_address_register_uid,int
IDI_Clean_202303,acc_clean,clients,snz_uid,int
IDI_Clean_202303,acc_clean,medical_codes,acc_med_icd10_code,varchar
IDI_Clean_202303,acc_clean,medical_codes,acc_med_icd9_code,varchar
IDI_Clean_202303,acc_clean,medical_codes,acc_med_injury_diagnosis_code,char
IDI_Clean_202303,acc_clean,medical_codes,acc_med_injury_diagnosis_text,varchar
IDI_Clean_202303,acc_clean,medical_codes,acc_med_injury_precedence_nbr,tinyint
IDI_Clean_202303,acc_clean,medical_codes,acc_med_read_code,varchar
IDI_Clean_202303,acc_clean,medical_codes,acc_med_read_code_text,varchar
IDI_Clean_202303,acc_clean,medical_codes,snz_acc_claim_uid,int
IDI_Clean_202303,acc_clean,payments,acc_pay_first_service_date,date
IDI_Clean_202303,acc_clean,payments,acc_pay_focus_group_text,varchar
IDI_Clean_202303,acc_clean,payments,acc_pay_gl_account_text,varchar
IDI_Clean_202303,acc_clean,payments,acc_pay_last_service_date,date
IDI_Clean_202303,acc_clean,payments,acc_pay_maori_healing_ind,char
IDI_Clean_202303,acc_clean,payments,acc_pay_number_payments_nbr,int
IDI_Clean_202303,acc_clean,payments,acc_pay_service_quarter,int
IDI_Clean_202303,acc_clean,payments,acc_pay_service_year,int
IDI_Clean_202303,acc_clean,payments,acc_pay_total_costs_amt,decimal
IDI_Clean_202303,acc_clean,payments,snz_acc_claim_uid,int
IDI_Clean_202303,acm_clean,acm_client,acm_cli_birth_month_nbr,tinyint
IDI_Clean_202303,acm_clean,acm_client,acm_cli_birth_year_nbr,smallint
IDI_Clean_202303,acm_clean,acm_client,acm_cli_entered_date,date
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ethnic_grp1_snz_ind,bit
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ethnic_grp2_snz_ind,bit
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ethnic_grp3_snz_ind,bit
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ethnic_grp4_snz_ind,bit
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ethnic_grp5_snz_ind,bit
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ethnic_grp6_snz_ind,bit
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ethnic1_snz_code,varchar
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ethnic2_snz_code,varchar
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ethnic3_snz_code,varchar
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ethnicity_1_code,varchar
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ethnicity_2_code,varchar
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ethnicity_3_code,varchar
IDI_Clean_202303,acm_clean,acm_client,acm_cli_iwi_code,varchar
IDI_Clean_202303,acm_clean,acm_client,acm_cli_marital_status_code,varchar
IDI_Clean_202303,acm_clean,acm_client,acm_cli_meshblock_code,char
IDI_Clean_202303,acm_clean,acm_client,acm_cli_meshblock_imputed_ind,varchar
IDI_Clean_202303,acm_clean,acm_client,acm_cli_region_code,char
IDI_Clean_202303,acm_clean,acm_client,acm_cli_residency_status_code,varchar
IDI_Clean_202303,acm_clean,acm_client,acm_cli_ta_code,char
IDI_Clean_202303,acm_clean,acm_client,acm_snz_gender_code,varchar
IDI_Clean_202303,acm_clean,acm_client,snz_acm_uid,int
IDI_Clean_202303,acm_clean,acm_client,snz_idi_address_register_uid,int
IDI_Clean_202303,acm_clean,acm_client,snz_uid,int
IDI_Clean_202303,acm_clean,acm_client,snz_unique_nbr,bigint
IDI_Clean_202303,acm_clean,acm_expense,acm_exp_electric_arrears_ind,bit
IDI_Clean_202303,acm_clean,acm_expense,acm_exp_entered_date,date
IDI_Clean_202303,acm_clean,acm_expense,acm_exp_expense_item_code,varchar
IDI_Clean_202303,acm_clean,acm_expense,acm_exp_gas_arrears_ind,bit
IDI_Clean_202303,acm_clean,acm_expense,acm_exp_phone_arrears_ind,bit
IDI_Clean_202303,acm_clean,acm_expense,acm_exp_week_amt,decimal
IDI_Clean_202303,acm_clean,acm_expense,snz_acm_uid,int
IDI_Clean_202303,acm_clean,acm_expense,snz_uid,int
IDI_Clean_202303,acm_clean,acm_expense,snz_unique_nbr,bigint
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_action_date,date
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_case_closed_date,date
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_case_closed_ind,bit
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_comms_behalf_ind,bit
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_criteria_code,varchar
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_entered_date,date
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_facilitate_service_ind,bit
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_HEAS_complete_nbr,decimal
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_home_visit_ind,bit
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_income_code,varchar
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_interaction_code,varchar
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_not_attend_ind,bit
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_office_interview_ind,bit
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_phone_agency_ind,bit
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_phone_client_ind,bit
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_status_code,varchar
IDI_Clean_202303,acm_clean,acm_followup,acm_fol_support_offsite_ind,bit
IDI_Clean_202303,acm_clean,acm_followup,snz_acm_uid,int
IDI_Clean_202303,acm_clean,acm_followup,snz_uid,int
IDI_Clean_202303,acm_clean,acm_followup,snz_unique_nbr,bigint
IDI_Clean_202303,acm_clean,acm_health,acm_had_arrived_detox_ind,bit
IDI_Clean_202303,acm_clean,acm_health,acm_had_arrived_prog_code,varchar
IDI_Clean_202303,acm_clean,acm_health,acm_had_assessment_date,date
IDI_Clean_202303,acm_clean,acm_health,acm_had_complete_prog_ind,bit
IDI_Clean_202303,acm_clean,acm_health,acm_had_current_legal_prob_code,varchar
IDI_Clean_202303,acm_clean,acm_health,acm_had_current_smoker_ind,bit
IDI_Clean_202303,acm_clean,acm_health,acm_had_discharge_date,date
IDI_Clean_202303,acm_clean,acm_health,acm_had_drugs_last_12month_code,varchar
IDI_Clean_202303,acm_clean,acm_health,acm_had_education_code,varchar
IDI_Clean_202303,acm_clean,acm_health,acm_had_entered_date,date
IDI_Clean_202303,acm_clean,acm_health,acm_had_last_drink_date,date
IDI_Clean_202303,acm_clean,acm_health,acm_had_last_drug_date,date
IDI_Clean_202303,acm_clean,acm_health,acm_had_prev_treat_ACM_code,varchar
IDI_Clean_202303,acm_clean,acm_health,acm_had_prev_treat_other_code,varchar
IDI_Clean_202303,acm_clean,acm_health,acm_had_prob_drug_use_code,varchar
IDI_Clean_202303,acm_clean,acm_health,snz_acm_uid,int
IDI_Clean_202303,acm_clean,acm_health,snz_uid,int
IDI_Clean_202303,acm_clean,acm_health,snz_unique_nbr,bigint
IDI_Clean_202303,acm_clean,acm_household,acm_hhm_birth_month_nbr,tinyint
IDI_Clean_202303,acm_clean,acm_household,acm_hhm_birth_year_nbr,smallint
IDI_Clean_202303,acm_clean,acm_household,acm_hhm_child_part_care_ind,bit
IDI_Clean_202303,acm_clean,acm_household,acm_hhm_child_perm_care_ind,bit
IDI_Clean_202303,acm_clean,acm_household,acm_hhm_entered_date,date
IDI_Clean_202303,acm_clean,acm_household,acm_hhm_relationship_code,varchar
IDI_Clean_202303,acm_clean,acm_household,acm_snz_sex_code,char
IDI_Clean_202303,acm_clean,acm_household,member_snz_acm_uid,int
IDI_Clean_202303,acm_clean,acm_household,member_snz_uid,int
IDI_Clean_202303,acm_clean,acm_household,snz_acm_uid,int
IDI_Clean_202303,acm_clean,acm_household,snz_uid,int
IDI_Clean_202303,acm_clean,acm_household,snz_unique_nbr,smallint
IDI_Clean_202303,acm_clean,acm_housing,acm_has_accom_supp_ind,bit
IDI_Clean_202303,acm_clean,acm_housing,acm_has_bedrooms_nbr,smallint
IDI_Clean_202303,acm_clean,acm_housing,acm_has_budget_advice_aware_ind,bit
IDI_Clean_202303,acm_clean,acm_housing,acm_has_entered_date,date
IDI_Clean_202303,acm_clean,acm_housing,acm_has_food_parcel_prev_ind,bit
IDI_Clean_202303,acm_clean,acm_housing,acm_has_HNZ_app_ind,bit
IDI_Clean_202303,acm_clean,acm_housing,acm_has_housing_status_code,varchar
IDI_Clean_202303,acm_clean,acm_housing,acm_has_pays_rent_to_code,varchar
IDI_Clean_202303,acm_clean,acm_housing,acm_has_spec_needs_aware_ind,bit
IDI_Clean_202303,acm_clean,acm_housing,acm_has_weekly_rental_amt,decimal
IDI_Clean_202303,acm_clean,acm_housing,snz_acm_uid,int
IDI_Clean_202303,acm_clean,acm_housing,snz_uid,int
IDI_Clean_202303,acm_clean,acm_housing,snz_unique_nbr,bigint
IDI_Clean_202303,acm_clean,acm_income,acm_iab_ben_category_code,varchar
IDI_Clean_202303,acm_clean,acm_income,acm_iab_ben_date,date
IDI_Clean_202303,acm_clean,acm_income,acm_iab_ben_type_code,varchar
IDI_Clean_202303,acm_clean,acm_income,acm_iab_employ_history_code,varchar
IDI_Clean_202303,acm_clean,acm_income,acm_iab_employ_status_code,varchar
IDI_Clean_202303,acm_clean,acm_income,acm_iab_entered_date,date
IDI_Clean_202303,acm_clean,acm_income,acm_iab_weekly_amt,decimal
IDI_Clean_202303,acm_clean,acm_income,snz_acm_uid,int
IDI_Clean_202303,acm_clean,acm_income,snz_uid,int
IDI_Clean_202303,acm_clean,acm_income,snz_unique_nbr,bigint
IDI_Clean_202303,acm_clean,acm_out_service,acm_out_cyfs_client_ind,varchar
IDI_Clean_202303,acm_clean,acm_out_service,acm_out_first_sight_date,date
IDI_Clean_202303,acm_clean,acm_out_service,acm_out_hoss_alerted_date,date
IDI_Clean_202303,acm_clean,acm_out_service,acm_out_income_source_code,varchar
IDI_Clean_202303,acm_clean,acm_out_service,acm_out_last_sight_date,date
IDI_Clean_202303,acm_clean,acm_out_service,snz_acm_outreach_uid,int
IDI_Clean_202303,acm_clean,acm_out_service,snz_acm_uid,int
IDI_Clean_202303,acm_clean,acm_out_service,snz_uid,int
IDI_Clean_202303,acm_clean,acm_out_service_ep,acm_ose_engagement_status_code,varchar
IDI_Clean_202303,acm_clean,acm_out_service_ep,acm_ose_housing_status_code,varchar
IDI_Clean_202303,acm_clean,acm_out_service_ep,acm_ose_outreach_interact_date,date
IDI_Clean_202303,acm_clean,acm_out_service_ep,snz_acm_outreach_uid,int
IDI_Clean_202303,acm_clean,acm_sanctions,acm_san_commit_crime_ind,bit
IDI_Clean_202303,acm_clean,acm_sanctions,acm_san_evicted_ind,bit
IDI_Clean_202303,acm_clean,acm_sanctions,acm_san_generated_debt_ind,bit
IDI_Clean_202303,acm_clean,acm_sanctions,acm_san_sanction_descrip_code,varchar
IDI_Clean_202303,acm_clean,acm_sanctions,acm_san_sanction_end_date,date
IDI_Clean_202303,acm_clean,acm_sanctions,acm_san_sanction_reason_code,varchar
IDI_Clean_202303,acm_clean,acm_sanctions,acm_san_sanction_start_date,date
IDI_Clean_202303,acm_clean,acm_sanctions,snz_acm_uid,int
IDI_Clean_202303,acm_clean,acm_sanctions,snz_uid,int
IDI_Clean_202303,acm_clean,acm_sanctions,snz_unique_nbr,bigint
IDI_Clean_202303,acm_clean,acm_services,acm_ser_a_d_assess_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_activity_type_code,varchar
IDI_Clean_202303,acm_clean,acm_services,acm_ser_case_managed_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_casual_dr_patient_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_clothing_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_declined_food_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_doctor_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_dty_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_enrolled_calder_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_entered_date,date
IDI_Clean_202303,acm_clean,acm_services,acm_ser_food_parcel_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_furniture_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_homeless_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_mental_health_nurse_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_none_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_nurse_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_office_code,varchar
IDI_Clean_202303,acm_clean,acm_services,acm_ser_outreach_ep_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_outreach_notify_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_parcel_type_code,varchar
IDI_Clean_202303,acm_clean,acm_services,acm_ser_refer_external_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_refer_internal_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_resid_detox_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_sac_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_service_date,date
IDI_Clean_202303,acm_clean,acm_services,acm_ser_service_grant_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_service_request_code,varchar
IDI_Clean_202303,acm_clean,acm_services,acm_ser_sng_ind,bit
IDI_Clean_202303,acm_clean,acm_services,acm_ser_sng_nbr,int
IDI_Clean_202303,acm_clean,acm_services,snz_acm_uid,int
IDI_Clean_202303,acm_clean,acm_services,snz_uid,int
IDI_Clean_202303,acm_clean,acm_services,snz_unique_nbr,bigint
IDI_Clean_202303,adhoc_clean,cyf_EV_CLI_CED_RELATIONSHIPS_F,data_extracted_datetime,varchar
IDI_Clean_202303,adhoc_clean,cyf_EV_CLI_CED_RELATIONSHIPS_F,date_range_type,varchar
